pearson_corr,kendall_tau,marginal_fidelity,mia_auc,mia_advantage,dcr_mean,dcr_5th,tstr_auc,tstr_ratio,privacy_level
0.9644942601057762,0.7948717948717947,0.9926999999999999,0.9090404017956354,0.8180808035912708,1.6889167390656858,0.7181747565427313,0.8998153591717217,0.9966500318372444,0.0
0.9635484211573009,0.7956043956043954,0.9910833333333333,0.9111793857504779,0.8223587715009557,1.6894654547648629,0.7252207528423471,0.8975300041345953,0.9941187356693194,0.1
0.9634519648273034,0.7926739926739925,0.9910833333333332,0.9098959953775723,0.8197919907551445,1.6915502000494773,0.7270507940622021,0.9013389291964726,0.998337562615861,0.2
0.9639120646098175,0.7967032967032965,0.9913500000000002,0.9068791946308724,0.8137583892617448,1.6953029635271932,0.7393152301891877,0.902854003477591,1.0000156833715486,0.3
0.9633560203248543,0.7934065934065933,0.9909833333333334,0.9104237966131828,0.8208475932263657,1.7064207670185232,0.73113168545671,0.9019591184816409,0.9990244942896848,0.5
0.9615495404074685,0.7816849816849816,0.9910500000000001,0.9208075914485088,0.8416151828970175,1.7157287234948329,0.7311416563259892,0.8987392316449458,0.9954580955995597,0.7
